Keuwl Accelerometer Data File
2022-08-21 14-29-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
3.4848280,-1.311536,0.703439,9.751433,9.864350,8.677562,151.793243
3.5047584,-1.124687,0.780095,9.768202,9.863632,7.976514,145.254425
3.5246718,-1.244462,0.813631,9.763411,9.875975,8.658868,146.823273
3.5445564,-1.273208,0.777699,9.818507,9.931211,8.640088,148.582642
3.5644696,-1.069590,0.732185,9.887977,9.972572,7.468185,145.606537
3.5843871,-1.177388,0.703439,9.890372,9.985015,7.894960,149.143509
3.6043003,-1.349864,0.710625,9.854440,9.971815,8.799665,152.235794
3.6242411,-1.174992,0.770513,9.861627,9.961224,8.108981,146.744751
3.6441543,-1.095941,0.808841,9.796948,9.891184,7.915272,143.571457
3.6640716,-1.153433,0.784886,9.859231,9.957454,8.054299,145.765579
3.6839848,-1.261230,0.722602,9.895164,10.001356,8.356795,150.190109
3.7039070,-1.251649,0.724998,9.816112,9.922112,8.382533,149.919098
3.7238204,-1.215716,0.775303,9.777784,9.883528,8.388739,147.472961
3.7437255,-1.151037,0.837587,9.789762,9.892718,8.273412,143.957382
3.7636387,-1.194157,0.820818,9.799343,9.905901,8.411509,145.496841
3.7835579,-1.289976,0.717812,9.811321,9.921760,8.556714,150.906113
3.8034711,-1.244462,0.686670,9.830485,9.932706,8.227075,151.110931
3.8233850,-1.112710,0.732185,9.849649,9.939306,7.701560,146.654312
3.8432984,-1.208529,0.775303,9.808926,9.913459,8.327890,147.318756
3.8632076,-1.251649,0.806445,9.756225,9.869189,8.677268,147.206070
3.8831208,-1.244462,0.744162,9.804134,9.910777,8.412792,149.121460
3.9030163,-1.244462,0.720207,9.777784,9.882937,8.365485,149.940765
3.9229295,-1.287581,0.705834,9.725083,9.835310,8.586043,151.269058
3.9428790,-1.225298,0.744162,9.782575,9.887057,8.336987,148.728378
3.9627924,-1.119896,0.758535,9.818507,9.911238,7.843751,145.889191
3.9826903,-1.225298,0.777699,9.772993,9.880160,8.446571,147.596619
4.0026040,-1.215716,0.768117,9.811321,9.916148,8.338470,147.714371
4.0225210,-1.124687,0.780095,9.859231,9.953789,7.903806,145.254425
4.0424342,-1.160619,0.753744,9.820903,9.917929,8.020936,146.998993
4.0623531,-1.246858,0.724998,9.756225,9.862262,8.409453,149.823700
4.0822663,-1.153433,0.760930,9.787366,9.884430,8.036120,146.586792
4.1021690,-1.208529,0.729789,9.835276,9.936085,8.168612,148.873672
4.1220822,-1.371423,0.703439,9.837671,9.957681,8.904371,152.845535
4.1419964,-1.184574,0.724998,9.873604,9.970802,8.006752,148.532013
4.1619096,-1.158224,0.782490,9.832881,9.931733,8.090560,145.957245
4.1818523,-1.268417,0.806445,9.835276,9.949467,8.689008,147.552261
4.2017655,-1.347468,0.751348,9.880791,10.000511,8.874514,150.855957
4.2216573,-1.342677,0.732185,9.864022,9.981874,8.813094,151.395630
4.2415705,-1.220507,0.722602,9.868813,9.970219,8.178725,149.372299
4.2614856,-1.282790,0.756140,9.806530,9.918938,8.634039,149.482803
4.2813988,-1.397774,0.796863,9.737061,9.869099,9.382823,150.312775
4.3013072,-1.318722,0.770513,9.746642,9.865584,8.905982,149.702805
4.3212204,-1.153433,0.751348,9.751433,9.848116,8.035094,146.919708
4.3411531,-1.131873,0.736975,9.715501,9.808936,7.914577,146.931396
4.3610663,-1.222903,0.775303,9.713105,9.820438,8.478827,147.625870
4.3809733,-1.304350,0.787281,9.720292,9.838964,8.907901,148.885605
4.4008865,-1.381006,0.734580,9.717896,9.842982,9.144067,151.990738
4.4208117,-1.419333,0.698647,9.775389,9.902568,9.192593,153.791916
4.4407253,-1.189366,0.760930,9.816112,9.917139,8.185276,147.389755
4.4606309,-1.119896,0.789676,9.823298,9.918414,7.941268,144.811050
4.4805441,-1.371423,0.741767,9.784970,9.908414,9.053603,151.592224
4.5004506,-1.469639,0.701043,9.739456,9.874630,9.491173,154.498062
4.5203643,-1.321118,0.708229,9.799343,9.913327,8.696961,151.804977
4.5402827,-1.160619,0.741767,9.840067,9.936004,7.968462,147.416840
4.5601964,-1.254044,0.744162,9.828090,9.935680,8.439548,149.314697
4.5800877,-1.280395,0.753744,9.799343,9.911340,8.621518,149.515488
4.6000013,-1.179783,0.787281,9.770597,9.873008,8.259635,146.284439
4.6199312,-1.160619,0.813631,9.753829,9.856277,8.268188,144.968307
4.6398449,-1.244462,0.787281,9.816112,9.925953,8.531705,147.681427
4.6597667,-1.412147,0.705834,9.856835,9.982463,9.099497,153.442719
4.6796803,-1.455266,0.674693,9.813717,9.943945,9.282942,155.126556
4.6995888,-1.244462,0.724998,9.868813,9.973353,8.303096,149.775803
4.7195029,-1.143851,0.796863,9.885582,9.983392,8.026856,145.137024
